id,name_ko,name_en,thumbnail_url,summary,history,size_type,avg_life_expectancy,avg_weight,popularity_score,energy_level,shedding_level,barking_level
5133b66d-4448-47dd-8a5b-34bf7710a211,풀리,Puli,https://cdn2.thedogapi.com/images/ryPgVl5N7.jpg,"활기차고, 민첩하고, 충성스럽고, 순종적이며, 지적이고, 충실함","1000년 이상 전, 마자르족이 중앙아시아에서 헝가리로 이주하며 데려온 고대 목축견입니다. 그 기원은 기원전 4500년경까지 거슬러 올라간다는 설도 있습니다. 헝가리 평원에서 양 떼를 모는 역할을 했으며, 굵고 꼬인 독특한 털은 혹독한 날씨로부터 몸을 보호해 주었습니다. 헝가리 목동들은 좋은 풀리 한 마리를 1년 치 임금과 맞바꿀 정도로 귀하게 여겼습니다. 1935년 미국 농무부에서 목축견 연구를 위해 4마리를 수입하면서 미국에 처음 소개되었습니다.",중형,"[10,15)","[11,16)",10,3,3,3
51d9a971-7000-4870-bab3-b3646d3fe7ce,소프트 코티드 휘튼 테리어,Soft Coated Wheaten Terrier,https://cdn2.thedogapi.com/images/HJHmix5NQ.jpg,"애정이 넘치고, 활기차고, 활기차고, 장난기 넘치고, 지적이고, 충실한","200년 이상 아일랜드의 농장에서 길러진 가장 오래된 아일랜드 테리어 품종 중 하나입니다. 당시 법적으로 아이리시 울프하운드와 같은 귀한 사냥개를 소유할 수 없었던 가난한 농부들이 오소리나 수달 같은 해로운 짐승을 사냥하고, 가축을 몰고, 집을 지키는 등 다양한 역할을 수행하던 만능견이었습니다. '가난한 사람들의 울프하운드'로 불리기도 했습니다. 케리 블루 테리어, 아이리시 테리어와 공통의 조상을 가지고 있으며, 1937년 아일랜드 켄넬 클럽에 공식 인정되었습니다.",중형,"[12,15)","[14,18)",10,3,3,3
53abc9ef-7e2a-4c60-b388-162ec5cff0dd,아이리시 울프하운드,Irish Wolfhound,https://cdn2.thedogapi.com/images/Hyd2zgcEX.jpg,"온화한, 인내심 강한, 충성심 높은, 다정한, 위엄 있는","5세기부터 기록된 아일랜드의 고대 품종으로, 늑대와 거대한 아일랜드 엘크를 사냥하는 데 사용되었습니다. 왕족과 귀족만이 소유할 수 있었던 이 개는, 늑대가 멸종하면서 19세기에는 거의 사라졌으나, 조지 그레이엄 대위의 헌신적인 노력으로 스코티시 디어하운드 등과의 교배를 통해 복원되었습니다.",대형,"[6,8)","[48,82)",15,4,4,3
54cf6c9d-8e07-4378-ae5b-be75d2d091d1,오스트레일리안 셰퍼드,Australian Shepherd,https://cdn2.thedogapi.com/images/B1-llgq4m.jpg,"매우 지능적인, 높은 에너지, 충성심 높은, 훈련 용이성, 보호 본능","이름과 달리 미국 서부에서 개발된 품종입니다. 19세기 스페인 바스크 지역의 양치기들이 호주를 거쳐 미국으로 데려온 개들이 기원으로 추정됩니다. 다재다능한 목축 능력으로 목장주들에게 큰 사랑을 받았으며, 로데오 쇼를 통해 대중에게 알려졌습니다.",중형,"[12,16)","[16,29)",30,5,4,3
54e383b0-52c2-4588-be42-2073382a7a06,호주 켈피,Australian Kelpie,https://cdn2.thedogapi.com/images/Hyq1ge9VQ.jpg,"매우 지능적인, 충성심 높은, 높은 에너지, 강한 작업 본능, 독립적인","19세기 호주의 광활한 목초지에서 양을 몰기 위해 영국산 콜리를 기반으로 개발되었습니다. 1872년 '켈피'라는 이름의 암컷이 뛰어난 목축 능력을 선보인 것을 계기로 품종의 이름이 정해졌으며, 호주 목축업의 필수적인 파트너로 자리 잡았습니다.",중형,"[10,13)","[14,21)",30,3,3,3
56ffcc75-a326-4398-a78b-71935f2634c0,잉글리시 토이 테리어,English Toy Terrier,https://cdn2.thedogapi.com/images/SJ6eMxqEQ.jpg,"활기찬, 지능적인, 다정한, 충성심 높은, 경계심 강한","16세기부터 기록된 영국의 블랙 앤 탄 테리어의 후손입니다. 산업혁명 시기 도시의 쥐를 잡는 역할로 큰 인기를 끌었으며, 빅토리아 시대에는 더 작고 우아한 반려견으로 개량되었습니다. 한때 '미니어처 블랙 앤 탄'으로 불렸습니다.",소형,"[12,13)","[3,4)",70,3,2,3
57572e7f-25e7-476a-b2bc-db53a74d4d3d,그레이하운드,Greyhound,https://cdn2.thedogapi.com/images/ryNYMx94X.jpg,"온화한, 침착한, 다정한, 조용한, 독립적인","약 8,000년 전 고대 이집트에서 왕족만이 소유할 수 있었던 신성한 개로, 가장 오래된 품종 중 하나입니다. 중세 시대에는 성직자들에 의해 보존되었으며, 이후 영국 귀족들의 사냥개로 사랑받았습니다. 현대의 모든 그레이하운드는 1839년에 태어난 '킹 코브'의 후손입니다.",중형,"[10,13)","[23,32)",30,3,2,2
59b6f639-72b5-4239-aa00-f718ac7331f8,웰시 스프링거 스패니얼,Welsh Springer Spaniel,https://cdn2.thedogapi.com/images/BJ1gnx5Vm.jpg,"고집이 세고, 친절하고, 애정이 넘치고, 충성스럽고, 장난기가 많고, 활동적입니다.","영국에서 가장 오래된 스패니얼 품종 중 하나로, 그 기원은 7000년 전까지 거슬러 올라간다는 설이 있습니다. 붉은색과 흰색의 독특한 털을 가진 이 개들은 웨일스 지방의 계곡에서 순수 혈통을 유지하며 사냥개로 활약했습니다. 원래는 매를 이용한 사냥에서, 덤불 속에 숨어있는 사냥감을 튀어 오르게(spring) 하는 역할을 했습니다. 초기에는 '웨일스 스타터' 또는 '웨일스 코커' 등 다양한 이름으로 불렸으나, 1902년 영국 켄넬 클럽에서 '웰시 스프링거 스패니얼'이라는 공식 명칭을 얻었습니다.",중형,"[12,15)","[16,25)",70,3,3,3
59b78dfb-f418-4c34-8ce5-3c13aee2c0d9,보더 테리어,Border Terrier,https://cdn2.thedogapi.com/images/HJOpge9Em.jpg,"활기찬, 다정한, 용감한, 지능적인, 강한 사냥 본능","18세기 영국과 스코틀랜드 국경 지역에서 농부들이 여우로부터 가축을 보호하기 위해 개발했습니다. 좁은 굴에 들어갈 수 있는 작은 체구와 지치지 않는 체력이 특징이며, 1920년 영국 켄넬 클럽에 공식 품종으로 인정받았습니다.",소형,"[12,14)","[5,7)",70,3,2,3
5a628ecd-8302-4854-84b9-2492db430f80,브리아르,Briard,https://cdn2.thedogapi.com/images/rkVlblcEQ.jpg,"충성심 높은, 보호 본능, 지능적인, 독립적인, 용감한","8세기 프랑스에서 유래한 고대 목축견입니다. 양을 몰고 늑대로부터 보호하는 역할을 했으며, 14세기에는 주인의 살인범을 찾아낸 충견의 전설로도 유명합니다. 1차 세계대전에서 프랑스 군의 공식 군용견으로 활약하며 그 용맹함을 떨쳤습니다.",대형,"[10,12)","[32,41)",10,4,4,3
5c02c926-f5be-4843-9ae3-559fe3f9f886,잉글리시 셰퍼드,English Shepherd,https://cdn2.thedogapi.com/images/H1QyMe5EQ.jpg,"지능적인, 충성심 높은, 높은 에너지, 온화한, 보호 본능","영국과 스코틀랜드에서 미국으로 건너온 콜리 타입의 목축견이 조상입니다. 특정 외모가 아닌, 농장에서의 다목적 작업 능력을 기준으로 개량되었으며, 가축 몰이, 경비, 해충 구제 등 다양한 역할을 수행했습니다. 1927년 UKC에 의해 공식 품종으로 인정되었습니다.",중형,"[10,13)","[20,30)",70,3,3,3
5c80052b-fbed-4806-8c94-f89baf2580f9,아메리칸 에스키모견,American Eskimo Dog,https://cdn2.thedogapi.com/images/Bymjyec4m.jpg,"지능적인, 장난기 많은, 다정한, 순종적인, 경계심 있는","이름과 달리 에스키모와 관련이 없으며, 독일 이민자들이 미국으로 데려온 저먼 스피츠의 후손입니다. 1차 세계대전 당시 반독일 감정으로 인해 '아메리칸 에스키모 독'으로 이름이 바뀌었으며, 서커스에서 재주를 부리며 큰 인기를 얻었습니다. 1995년 AKC에 공식 인정되었습니다.",소형,"[12,15)","[9,18)",20,3,2,3
5d1a6fe6-0315-45db-873f-124a69210354,블랙 앤 탄 쿤하운드,Black and Tan Coonhound,https://cdn2.thedogapi.com/images/HJAFgxcNQ.jpg,"사교적인, 온화한, 끈기 있는, 독립적인, 추적 본능","18세기 후반 미국 남부 산악 지대에서 너구리 사냥을 위해 개발되었습니다. 블러드하운드와 버지니아 폭스하운드의 후손으로, 희미한 냄새를 추적하는 능력이 뛰어납니다. 1945년 AKC가 공식 인정한 최초의 쿤하운드 품종입니다.",대형,"[10,12)","[29,45)",10,4,4,3
6017ace1-04a6-4fa8-bace-ed4425498f66,고든 세터,Gordon Setter,https://cdn2.thedogapi.com/images/SJ5vzx5NX.jpg,"충성심 높은, 다정한, 자신감 있는, 용감한, 지능적인","18세기 후반 스코틀랜드의 고든 공작이 자신의 성(Gordon Castle)에서 개발한 세터 품종입니다. 거친 스코틀랜드 지형에서 새 사냥을 돕기 위해 체력과 후각을 중심으로 개량되었으며, 1924년 '고든 세터'라는 이름으로 공식 인정받았습니다.",중형,"[10,12)","[20,36)",30,3,3,3
61d56f67-1c03-40c7-a68b-1a60f169ba39,보어보엘,Boerboel,https://cdn2.thedogapi.com/images/HyOjge5Vm.jpg,"자신감 있는, 충성심 높은, 지능적인, 보호 본능, 침착한","17세기 남아프리카에 정착한 유럽인들이 데려온 마스티프 타입의 개들이 기원입니다. 아프리카의 혹독한 환경에서 농장을 지키고 가축을 보호하는 역할을 하며 자연선택을 통해 개량되었습니다. '농부의 개'라는 뜻을 가지고 있으며, 2015년 AKC에 공식 인정되었습니다.",대형,"[10,12)","[50,91)",5,4,4,3
623ff893-142c-46e3-b88e-c88fadcc87be,아프간 하운드,Afghan Hound,https://cdn2.thedogapi.com/images/hMyT4CDXR.jpg,"냉담함, 우스꽝스러움, 품위 있음, 독립심, 행복함","아프가니스탄, 이란, 파키스탄",중형,"[10,13)","[23,27)",10,4,2,2
651e3f5a-b51c-4383-8371-530d8b37faac,중국 샤페이,Chinese Shar-Pei,https://cdn2.thedogapi.com/images/B1ruWl94Q.jpg,"충성심 높은, 독립적인, 보호 본능, 침착한, 낯가림","2000년 이상 중국 남부 지방에서 유래된 고대 품종입니다. 농부들의 사냥개, 가축 보호견, 경비견으로 활약했으며, 20세기 공산주의 정권 하에서 거의 멸종될 뻔했으나 홍콩 브리더의 노력으로 보존되어 1992년 AKC에 공식 인정되었습니다.",중형,"[8,12)","[20,27)",20,3,3,3
689ab86b-e697-4cf2-89fd-d83540861d50,블루틱 쿤하운드,Bluetick Coonhound,https://cdn2.thedogapi.com/images/rJxieg9VQ.jpg,"다정한, 끈기 있는, 지능적인, 충성심 높은, 강한 사냥 본능","미국 식민지 시대에 조지 워싱턴이 선물 받은 프랑스 하운드(그랑 블루 드 가스코뉴)를 기반으로, 잉글리시 폭스하운드 등을 교배하여 탄생했습니다. 주로 루이지애나 지역에서 너구리 사냥을 위해 개발되었으며, 1946년 UKC에 의해 독립 품종으로 인정받았습니다.",중형,"[12,14)","[20,36)",10,3,3,3
68a4cec1-9540-493b-b150-2607bae9af4d,이탈리안 그레이하운드,Italian Greyhound,https://cdn2.thedogapi.com/images/SJAnzg9NX.jpg,"장난기 많고, 애정이 넘치고, 민첩하고, 운동이 잘되고, 사교적이고, 지적인","2000년 이상 거슬러 올라가는 고대 품종으로, 현재의 그리스와 터키 지역에서 유래했습니다. 로마 시대를 거쳐 르네상스 시대에 이탈리아 귀족들에게 큰 사랑을 받으며 '이탈리안 그레이하운드'라는 이름을 얻게 되었습니다. 왕족과 귀족의 총애를 받는 반려견이자 신분의 상징이었으며, 제1, 2차 세계대전을 거치며 멸종 위기를 겪었으나 미국 브리더들의 노력으로 보존되었습니다.",소형,"[12,15)","[3,7)",30,3,2,2
6912e932-e3b0-4efc-9e2c-1422edbdc6bc,잉글리시 코커 스파니엘,English Cocker Spaniel,https://contents.creators.mypetlife.co.kr/content/uploads/2021/10/09095344/img-771.jpg,"쾌활한, 다정한, 충성심 높은, 지능적인, 순종적인","영국에서 유래한 스패니얼의 한 종류로, 19세기 도요새(woodcock) 사냥에 특화되면서 '코커'라는 이름을 얻었습니다. 1892년 스프링어 스패니얼과 공식적으로 분리되었으며, 이후 미국에서 다른 스타일로 발전한 아메리칸 코커 스패니얼과도 구분됩니다.",중형,"[12,15)","[12,16)",30,4,3,3
694b7fa8-be60-47bc-b9e7-6126f5d1d563,진돗개,Jindo Dog,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRN2ClWfeuM2QZ9X4DQFE021loS2oVOS-3D5a_EttLhPiAIgYZuy21XNTRukTwip0_L2l65B2QRoa9ax99cD-_47SubIhekSZDnX8v8SxpWUg,"매우 높은 충성심, 지능적인, 독립적인, 보호 본능, 강한 사냥 본능","대한민국 진도 출신의 고유 품종으로, 그 기원은 고대 한국 토착견 또는 13세기 몽골 침입 시기로 거슬러 올라갑니다. 섬이라는 고립된 환경 덕분에 순수 혈통을 유지했으며, 1962년 천연기념물 53호로 지정되었습니다.",중형,"[10,15)","[14,27)",95,3,3,3
6a83e10d-461c-4a94-b522-31c50c0b8ff5,웨스트 하일랜드 화이트 테리어,West Highland White Terrier,https://cdn2.thedogapi.com/images/Bkdx2g5Em.jpg,"강인하고, 친절하고, 경계심이 강하고, 독립적이고, 게이이고, 활동적이고, 용감합니다","스코틀랜드 하이랜드의 거친 지형에서 해로운 짐승을 사냥하던 테리어의 후손입니다. 초기에는 다른 스코틀랜드 테리어들처럼 다양한 털 색깔을 가졌습니다. 19세기, 폴탈로크 가문의 에드워드 도널드 말콤 대령이 사냥 중 붉은색 테리어를 여우로 오인하여 쏘는 비극적인 사고를 겪은 후, 사냥터에서 쉽게 식별할 수 있는 흰색 털을 가진 개만 선택적으로 교배하기 시작하면서 현재의 모습을 갖추게 되었습니다. 1907년 영국 켄넬 클럽에 공식 인정되었습니다.",소형,"[15,20)","[7,10)",30,3,2,3
6bc9f1a1-b673-43d9-8eae-7a802e8b27a3,노퍽 테리어,Norfolk Terrier,https://cdn2.thedogapi.com/images/B1ADQg94X.jpg,"활기찬, 다정한, 용감한, 자신감 있는, 사교적인","19세기 후반 영국 노퍽과 케임브리지 지역에서 마구간과 대학 기숙사의 쥐를 잡기 위해 개발되었습니다. 처음에는 귀가 선 노리치 테리어와 같은 품종으로 여겨졌으나, 1964년 귀가 접힌 품종이 '노퍽 테리어'로 공식 분리되었습니다.",소형,"[12,15)",empty,10,3,2,3
6cd53f64-8106-4378-a5a8-e4d2e0eaf071,와이어헤어드 포인팅 그리폰,Wirehaired Pointing Griffon,https://cdn2.thedogapi.com/images/Bkam2l9Vm.jpg,"충성심이 강하고, 온화하고, 경계심이 강하고, 훈련이 잘 되고, 자랑스럽습니다","19세기 후반, 네덜란드의 젊은 스포츠맨 에두아르트 카렐 코르탈스(Eduard Karel Korthals)가 '궁극의 사냥개'를 만들고자 개발한 품종입니다. 그는 네덜란드의 습지부터 숲까지 다양한 지형에서 사냥감을 추적하고, 위치를 알리고, 회수하는 만능 사냥개를 목표로 했습니다. 스패니얼, 세터, 포인터, 오터하운드 등 다양한 품종을 교배하여 탄생시킨 것으로 추정됩니다. 네덜란드에서 시작되었지만, 주로 독일과 프랑스에서 개량이 이루어졌으며, 1887년 공식적인 품종 표준이 만들어졌습니다.",중형,"[12,14)","[20,32)",10,3,3,3
6d5b0bd8-c4b1-4744-a72c-850f4ec4d729,차우차우,Chow Chow,https://cdn2.thedogapi.com/images/ry8KWgqEQ.jpg,"충성심 높은, 독립적인, 냉담한, 보호 본능, 위엄 있는","2000년 이상 중국에서 유래한 가장 오래된 품종 중 하나로, 유전적으로 늑대와 매우 가깝습니다. 사원의 경비견, 사냥개, 수레 끄는 개 등 다목적으로 활용되었으며, 19세기 영국 빅토리아 여왕의 총애를 받으며 서구에 알려졌습니다.",중형,"[12,15)","[18,32)",70,2,4,2
6f2d97a9-8090-48d9-a919-0dadf863127f,스탠다드 슈나우저,Standard Schnauzer,https://cdn2.thedogapi.com/images/tmzeu6ID_.jpg,"훈련 가능, 성격 좋음, 헌신적, 활발함, 장난기 많음, 지적","세 가지 슈나우저 품종(자이언트, 스탠더드, 미니어처) 중 가장 오래된 원형으로, 중세 독일 남부의 농장에서 유래했습니다. 저먼 핀셔와 같은 조상을 공유하며, 초기에는 '와이어헤어드 핀셔'로 불렸습니다. 농장에서 가축을 몰고, 쥐를 잡고, 집을 지키는 등 다목적 사역견으로 활약했습니다. '슈나우저'라는 이름은 '주둥이'를 의미하는 독일어에서 유래했으며, 독특한 수염이 특징입니다. 제1차 세계대전 중에는 독일군에서 통신견 및 적십자 구조견으로도 활약했습니다.",중형,"[13,15)","[14,23)",30,3,3,3
6f6c80c4-980c-4c25-a690-7aca2377b180,스태포드셔 불 테리어,Staffordshire Bull Terrier,https://cdn2.thedogapi.com/images/H1zSie9V7.jpg,"믿음직스럽고, 두려움 없고, 대담하고, 애정이 넘치고, 충성스럽고, 지적이고, 용감합니다","19세기 영국 스태포드셔의 '블랙 컨트리' 지역에서 유래했으며, 당시 유행하던 황소 뿔받기(bull-baiting)와 투견을 위해 올드 잉글리시 불도그와 다양한 테리어를 교배하여 만들었습니다. 불도그의 힘과 테리어의 민첩성, 투지를 겸비하도록 개량되었습니다. 투견으로 길러졌음에도 불구하고, 사람에게는 매우 순종적이고 다정한 성격을 갖도록 엄격하게 선별되었습니다. 1935년 영국 켄넬 클럽에 공식 인정받았으며, 아이들에 대한 애정과 인내심이 강해 '유모견(nanny dog)'이라는 별명을 가지고 있습니다.",중형,"[12,14)","[11,17)",30,3,3,3
6fbdf1e6-3871-4777-b8ff-f1e667a3909e,알래스칸 말라뮤트,Alaskan Malamute,https://cdn2.thedogapi.com/images/dW5UucTIW.jpg,"충성심 높은, 다정한, 장난기 많은, 위엄 있는, 독립적인","수천 년 전 시베리아에서 알래스카로 이주한 유목 부족과 함께한, 가장 오래된 북극 썰매개 중 하나입니다. '말레뮤트' 부족에 의해 무거운 짐 운반과 사냥을 위해 길러졌으며, 1935년 AKC에 공식 인정되었습니다.",대형,"[12,15)","[29,45)",70,5,5,4
7155e609-fb2a-46a8-a0ee-e7e18890029e,브리타니,Brittany,https://cdn2.thedogapi.com/images/HJWZZxc4X.jpg,"높은 에너지, 지능적인, 친근한, 다정한, 순종적인","17~19세기 프랑스 브르타뉴 지역에서 새 사냥을 위해 개발되었습니다. 프랑스 토종 스패니얼과 영국 세터, 포인터의 교배를 통해 탄생했으며, 뛰어난 후각과 지능을 자랑합니다. 1934년 AKC에 공식 인정되었습니다.",중형,"[12,14)","[14,20)",30,5,3,3
718f3574-2bd7-4053-b5fc-5860e894248d,세인트 버나드,Saint Bernard,https://cdn2.thedogapi.com/images/_Qf9nfRzL.png,"친절하고, 활기차고, 온화하고, 주의 깊고, 차분함","11세기, 스위스와 이탈리아 사이의 험준한 알프스 산맥의 '그레이트 세인트 버나드 고개'에 세워진 수도원에서 유래했습니다. 처음에는 수도원을 지키는 경비견이었으나, 눈 속에서 길 잃은 여행자를 찾아내는 탁월한 능력을 발휘하며 전설적인 산악 구조견으로 명성을 떨쳤습니다. 특히 1800년부터 14년간 40명 이상을 구조한 '배리(Barry)'의 이야기는 매우 유명합니다. 19세기, 혹독한 겨울로 개체 수가 급감하자 뉴펀들랜드 등 다른 품종과 교배하여 현재의 모습을 갖추게 되었고, 1887년 스위스의 국견으로 지정되었습니다.",대형,"[7,10)","[59,82)",70,2,5,2
71fbfc3e-f0fc-4497-835a-0912d278d03c,러프 콜리,Rough Collie,https://www.akc.org/wp-content/uploads/2017/11/Collie-standing-in-a-field.jpg,"온화한, 충성심 높은, 지능적인, 다정한, 보호 본능",18세기 스코틀랜드 고원지대에서 양을 몰기 위해 길러진 목축견입니다. 빅토리아 여왕의 총애와 '래시(Lassie)' 캐릭터의 세계적인 인기로 인해 쇼독과 반려견으로 큰 사랑을 받게 되었습니다.,중형,"[12,16)","[18,34)",70,4,4,4
7242fcb8-c272-4d82-a572-ee6b30d9ddc1,아메리칸 에스키모견(미니어처),American Eskimo Dog (Miniature),https://cdn2.thedogapi.com/images/_gn8GLrE6.jpg,"지능적인, 장난기 많은, 다정한, 순종적인, 경계심 있는","이름과 달리 에스키모와 관련이 없으며, 독일 이민자들이 미국으로 데려온 저먼 스피츠의 후손입니다. 1차 세계대전 당시 반독일 감정으로 인해 '아메리칸 에스키모 독'으로 이름이 바뀌었으며, 서커스에서 재주를 부리며 큰 인기를 얻었습니다. 1995년 AKC에 공식 인정되었습니다.",소형,"[13,15)","[3,5)",15,3,2,3
734b7675-cd7c-4303-928d-e12c6de28055,로트바일러,Rottweiler,https://cdn2.thedogapi.com/images/r1xXEgcNX.jpg,"충성심 높은, 자신감 있는, 용감한, 보호 본능, 지능적인","로마 제국 시대에 군단의 소떼를 몰고 지키던 마스티프 타입의 개가 조상입니다. 독일 로트바일(Rottweil) 지역에서 가축 운송 및 경비견으로 활약하며 '로트바일의 정육점 개'로 불렸습니다. 19세기 철도 발달로 멸종 위기에 처했으나, 20세기 경찰견으로 재조명받으며 그 명성을 되찾았습니다.",대형,"[8,10)","[34,50)",70,4,3,2
7438d16c-4f5f-4810-ae71-9e8000a0ca36,프레사 카나리오 도그,Perro de Presa Canario,https://cdn2.thedogapi.com/images/S1V3Qeq4X.jpg,"의지가 강함, 의심스러움, 온화함, 지배적, 침착함","15-16세기 스페인의 카나리아 제도에서 유래한 대형견입니다. '카나리아의 잡는 개'라는 뜻의 이름을 가졌으며, 스페인 정복자들이 데려온 마스티프 타입의 개들과 토착견인 '바르디노 마호레로'의 교배를 통해 탄생했습니다. 주로 농장을 지키고, 제멋대로인 소나 멧돼지를 제압하는 역할을 수행했습니다. 17세기에는 영국 이주민들에 의해 투견으로 이용되기도 했습니다. 1940년대 투견 금지와 농업 방식의 변화로 멸종 위기에 처했으나, 1980년대 브리더들의 노력으로 복원되었습니다.",대형,"[10,12)","[40,50)",10,4,4,3
74e10db2-dd4b-4ed8-9af3-6d7459f667f3,파피용,Papillon,https://cdn2.thedogapi.com/images/SkJj7e547.jpg,"지능적인, 다정한, 활기찬, 사교적인, 경계심 있는","16세기 유럽 왕실에서 사랑받던 드워프 스패니얼의 후손입니다. 나비(Papillon)같은 귀 모양으로 유명하며, 원래는 귀가 쳐진 형태(Phalène)가 더 흔했습니다. 마리 앙투아네트가 사랑했던 개로도 알려져 있으며, 1915년 AKC에 공식 인정되었습니다.",소형,"[13,17)","[1,5)",30,3,2,2
773c6c5f-4beb-491f-bc24-d230240531b4,아메리칸 피트불 테리어,American Pit Bull Terrier,https://cdn2.thedogapi.com/images/HkC31gcNm.png,"충성심 높은, 다정한, 지능적인, 자신감 있는, 보호 본능","19세기 영국에서 불독과 테리어를 교배하여 투견용으로 만들어졌습니다. 미국으로 건너온 후에는 농장의 작업견, 경비견, 사냥개 등 다목적견으로 활약하며 '미국의 개'라는 상징을 얻기도 했습니다. 20세기 후반 투견과의 연관성 때문에 부정적인 이미지가 생겼으나, 현재는 그 본래의 충성스러운 성격이 재조명받고 있습니다.",중형,"[10,15)","[14,27)",70,3,3,3
7a6eda79-8f4b-48eb-8b16-27d0125a5907,치누크,Chinook,https://cdn2.thedogapi.com/images/Sypubg54Q.jpg,"침착한, 인내심 강한, 헌신적인, 지능적인, 다정한","20세기 초, 미국 뉴햄프셔의 탐험가 아서 트레드웰 월든이 힘과 속도, 온순함을 겸비한 이상적인 썰매개를 만들기 위해 개발한 미국 토종 품종입니다. 1927년 남극 탐험에 동원되기도 했으나, 1980년대에 멸종 직전까지 갔다가 애호가들의 노력으로 복원되었습니다.",중형,"[12,15)","[23,41)",30,3,3,3
7c76918c-e7b1-4030-bdff-2018041e00c8,저먼 셰퍼드견,German Shepherd Dog,https://cdn2.thedogapi.com/images/SJyBfg5NX.jpg,"지능적인, 충성심 높은, 보호 본능, 용감한, 훈련 용이성","19세기 후반 독일에서 기병대장이었던 막스 폰 슈테파니츠가 최고의 목축견을 만들기 위해 개발했습니다. 지능, 힘, 스피드를 기준으로 표준화되었으며, 1899년 최초의 저먼 셰퍼드 '호란트 폰 그라프라트'가 등록되었습니다. 이후 세계대전 등을 거치며 경찰견, 군용견 등 다목적 작업견으로 명성을 떨쳤습니다.",중형,"[10,13)","[23,41)",95,5,5,3
7cb91317-934a-405f-8861-2f171a674bf3,라브라도 리트리버,Labrador Retriever,https://cdn2.thedogapi.com/images/B1uW7l5VX.jpg,"매우 사교적인, 온화한, 지능적인, 활기찬, 순종적인","19세기 초 캐나다 뉴펀들랜드 지역의 어부들을 돕던 '세인트 존스 워터 독'이 조상입니다. 영국 귀족들이 이들의 뛰어난 회수 능력을 보고 영국으로 들여와 개량했으며, 1903년 영국 켄넬 클럽에 공식 품종으로 인정되었습니다.",중형,"[10,13)","[25,36)",85,5,5,3
7d14ac29-70a8-4ff1-b34a-1db7b30e6be5,아프리카 사냥개,African Hunting Dog,https://cdn2.thedogapi.com/images/rkiByec47.jpg,"사회적인, 협력적인, 지능적인, 끈기 있는, 무리 생활","아프리카의 하이퍼카니보어(육식 위주) 포식자로, 약 170만 년 전 다른 개과 동물로부터 분기된 고대 혈통을 가지고 있습니다. 한때 아프리카 대륙 전역에 널리 분포했으나, 현재는 서식지 파편화와 인간과의 충돌로 인해 멸종 위기에 처해있습니다.",중형,"[10,12)","[20,30)",10,3,3,3
7eae740b-904c-447b-a3c8-8c1d9012c3c9,오스트레일리안 캐틀독,Australian Cattle Dog,https://cdn2.thedogapi.com/images/IBkYVm4v1.jpg,"매우 지능적인, 충성심 높은, 보호 본능, 높은 에너지, 경계심 강한","19세기 호주의 거친 환경에서 소를 몰기 위해 개발되었습니다. 영국의 목축견과 호주 토종 딩고를 교배하여 탄생했으며, 이후 달마시안 등의 혈통이 더해져 현재의 모습이 되었습니다. 1903년 공식 품종으로 인정받았습니다.",중형,"[12,14)","[20,28)",10,5,4,2
8267c9cc-4094-4fb8-a635-c31c8bd1371c,이탈리안 포인터,Bracco Italiano,https://cdn2.thedogapi.com/images/S13yZg5VQ.jpg,"다정한, 지능적인, 온화한, 순종적인, 강한 사냥 본능","기원전 4-5세기까지 거슬러 올라가는 이탈리아의 고대 포인팅 독입니다. 르네상스 시대에 메디치 가문과 같은 귀족들에 의해 개량되었으며, 새 사냥에 뛰어난 능력을 보여 왕실의 사랑을 받았습니다. 20세기 초 멸종 위기를 겪었으나 애호가들의 노력으로 복원되었습니다.",중형,"[10,12)","[25,40)",20,3,3,3
83420e90-6f0f-41c4-960d-a176fd728a92,올드 잉글리시 불독,Olde English Bulldogge,https://cdn2.thedogapi.com/images/B1d5me547.jpg,"충성심 높은, 자신감 있는, 다정한, 보호 본능, 온화한","1970년대 미국에서 데이비드 리빗이 18세기 황소 미끼(bull-baiting)에 사용되던 불독의 건강하고 운동 능력 있는 모습을 재현하기 위해 개발했습니다. 잉글리시 불독, 아메리칸 불독, 불마스티프 등을 교배하여 공격적인 성향을 완화하고 친근한 반려견으로 만들었습니다.",중형,"[9,14)","[23,39)",30,2,4,2
83dd6f41-e280-4109-9201-a16d3e52fc9d,퍼그,Pug,https://cdn2.thedogapi.com/images/HyJvcl9N7.jpg,"온순함, 영리함, 매력적, 고집스러움, 사교적, 장난기 많음, 조용함, 세심함","기원전 400년경 고대 중국에서 유래한 품종으로, 황실의 총애를 받으며 부와 지위의 상징으로 여겨졌습니다. 16세기, 네덜란드 동인도 회사를 통해 유럽에 전해졌고, 네덜란드 오렌지 가문의 공식 개가 되면서 유럽 전역의 왕실과 귀족 사회에서 큰 인기를 끌었습니다. 나폴레옹의 아내 조세핀과 영국의 빅토리아 여왕이 사랑한 개로도 유명합니다. '퍼그'라는 이름은 당시 애완용으로 인기 있던 마모셋 원숭이의 얼굴을 닮았다고 해서 붙여졌다는 설이 있습니다.",소형,"[12,14)","[6,8)",85,2,4,2
